Interactor_A,Interactor_B,Symbol_A,Symbol_B
54906,120379,54906,120379
54906,133015,54906,133015
54906,375593,54906,375593
55658,3155,55658,HMGCL
55658,5412,55658,5412
55658,9099,55658,9099
55658,9958,55658,9958
55658,9978,55658,9978
55658,10073,55658,10073
55658,10477,55658,10477
55658,11165,55658,11165
55658,81559,55658,81559
55658,84299,55658,84299
55658,84851,55658,84851
55658,401541,55658,401541
55885,1519,55885,1519
55885,1859,55885,1859
55885,1912,55885,1912
55885,2553,55885,2553
55885,3187,55885,3187
55885,3796,55885,3796
55885,3987,55885,3987
55885,5954,55885,5954
55885,6671,55885,6671
55885,7411,55885,7411
55885,7637,55885,7637
55885,7702,55885,7702
55885,7746,55885,7746
55885,8861,55885,8861
55885,8887,55885,8887
55885,9079,55885,9079
55885,9143,55885,9143
55885,9702,55885,9702
55885,9886,55885,9886
55885,10286,55885,10286
55885,23099,55885,23099
55885,51562,55885,51562
55885,51605,55885,51605
55885,51693,55885,51693
55885,53615,55885,53615
55885,53918,55885,53918
55885,54751,55885,54751
55885,55634,55885,55634
55885,1812,55885,1812
55885,2678,55885,2678
55885,3298,55885,3298
55885,3398,55885,3398
55885,3476,55885,3476
55885,3486,55885,3486
55885,3563,55885,3563
55885,3646,55885,3646
55885,4060,55885,4060
55885,4293,55885,4293
55885,4332,55885,4332
55885,4698,55885,4698
55885,4723,55885,4723
55885,5018,55885,5018
55885,5134,55885,5134
55885,5600,55885,5600
55885,5627,55885,5627
55885,6135,55885,6135
55885,6165,55885,6165
55885,6391,55885,6391
55885,6786,55885,6786
55885,7021,55885,7021
55885,7172,55885,7172
55885,7620,55885,7620
55885,7745,55885,7745
55885,9203,55885,9203
55885,9783,55885,9783
55885,10456,55885,10456
55885,10519,55885,10519
55885,10591,55885,10591
55885,11278,55885,11278
55885,23229,55885,23229
55885,25794,55885,25794
55885,25840,55885,25840
55885,26205,55885,26205
55885,26996,55885,26996
55885,28955,55885,28955
55885,28959,55885,28959
55885,28986,55885,28986
55885,29887,55885,29887
55885,29966,55885,29966
55885,51329,55885,51329
55885,51421,55885,51421
55885,51473,55885,51473
55885,51601,55885,51601
55885,51665,55885,51665
55885,54882,55885,54882
55885,54927,55885,54927
55885,55005,55885,55005
55885,55311,55885,55311
55885,55684,55885,55684
55885,55856,55885,55856
55885,55905,55885,55905
55885,57003,55885,57003
55885,57463,55885,57463
55885,57484,55885,57484
55885,60370,55885,60370
55885,60491,55885,60491
55885,79036,55885,79036
55885,79038,55885,79038
55885,79618,55885,79618
55885,79656,55885,79656
55885,79800,55885,79800
55885,81554,55885,81554
55885,84545,55885,84545
55885,84640,55885,84640
55885,90355,55885,90355
55885,91057,55885,91057
55885,112752,55885,112752
55885,113452,55885,113452
55885,114928,55885,114928
55885,115416,55885,115416
55885,116113,55885,116113
55885,116115,55885,116115
55885,121274,55885,121274
55885,122060,55885,122060
55885,122786,55885,122786
55885,124359,55885,124359
55885,138046,55885,138046
55885,140290,55885,140290
55885,146705,55885,146705
55885,154075,55885,154075
55885,201161,55885,201161
55885,219541,55885,219541
55885,222389,55885,222389
55885,253639,55885,253639
55885,284252,55885,284252
55885,348487,55885,348487
55885,388272,55885,388272
55885,388324,55885,388324
55885,400673,55885,400673
55885,401145,55885,401145
55885,404734,55885,404734
55885,653121,55885,653121
55885,100287171,55885,100287171
55885,90809,55885,90809
55916,23648,55916,23648
55916,79027,55916,79027
55916,79839,55916,79839
56006,5575,56006,5575
56006,25894,56006,25894
56006,55012,56006,55012
56006,55974,56006,55974
56006,29944,56006,29944
56006,79027,56006,79027
56006,83445,56006,83445
56006,158067,56006,158067
56006,388324,56006,388324
56852,4999,56852,4999
56852,7319,56852,7319
56852,8887,56852,8887
56852,56852,56852,56852
56852,84108,56852,84108
57332,1912,57332,1912
57332,3020,57332,3020
57332,3021,57332,3021
57332,4163,57332,4163
57332,4298,57332,4298
57332,4300,57332,4300
57332,5575,57332,5575
57332,6015,57332,6015
57332,6045,57332,6045
57332,7541,57332,7541
57332,7739,57332,7739
57332,8887,57332,8887
57332,10628,57332,10628
57332,10687,57332,10687
57332,11143,57332,11143
57332,22885,57332,22885
57332,23338,57332,23338
57332,29911,57332,29911
57332,56850,57332,56850
57332,57096,57332,57096
57332,648,57332,648
57332,60468,57332,60468
57332,79618,57332,79618
57332,91404,57332,91404
57332,114928,57332,114928
57332,120379,57332,120379
57332,126961,57332,126961
57332,146705,57332,146705
57332,151963,57332,151963
57332,152789,57332,152789
57332,221692,57332,221692
57332,283349,57332,283349
57332,653121,57332,653121
57332,100532731,57332,100532731
57616,1487,57616,1487
57616,8887,57616,8887
57616,10573,57616,10573
57616,10615,57616,10615
57616,57511,57616,57511
57616,57763,57616,57763
57616,60561,57616,60561
57616,146705,57616,146705
57616,147872,57616,147872
57616,221424,57616,221424
57639,2622,57639,2622
57639,4163,57639,4163
57639,5706,57639,5706
57639,7143,57639,7143
57639,7170,57639,7170
57639,9810,57639,9810
57639,10142,57639,10142
57639,22981,57639,22981
57639,23138,57639,23138
57639,23151,57639,23151
57639,23636,57639,23636
57639,30850,57639,30850
57639,51053,57639,51053
57639,55012,57639,55012
57639,55763,57639,55763
57639,57096,57639,57096
57639,2091,57639,2091
57639,4674,57639,4674
57639,8895,57639,8895
57639,60561,57639,60561
57639,64946,57639,64946
57639,80145,57639,80145
57639,83878,57639,83878
57639,84062,57639,84062
57639,93621,57639,93621
57639,114928,57639,114928
57639,145282,57639,145282
57639,146705,57639,146705
57639,148137,57639,148137
57639,200081,57639,200081
57639,282991,57639,282991
57639,388135,57639,388135
57639,100130958,57639,100130958
57674,57674,57674,57674
58500,2622,58500,2622
58500,7718,58500,7718
58500,7753,58500,7753
58500,8030,58500,8030
58500,8711,58500,8711
58500,8940,58500,8940
58500,9711,58500,9711
58500,10773,58500,10773
58500,10794,58500,10794
58500,10900,58500,10900
58500,22981,58500,22981
58500,23099,58500,23099
58500,29911,58500,29911
58500,30850,58500,30850
58500,51053,58500,51053
58500,51193,58500,51193
58500,55536,58500,55536
58500,55906,58500,55906
58500,56850,58500,56850
58500,57182,58500,57182
58500,25850,58500,25850
58500,27350,58500,27350
58500,58500,58500,58500
58500,64395,58500,64395
58500,79158,58500,79158
58500,79618,58500,79618
58500,79724,58500,79724
58500,79839,58500,79839
58500,81576,58500,81576
58500,83450,58500,83450
58500,83606,58500,83606
58500,84186,58500,84186
58500,126295,58500,126295
58500,137209,58500,137209
58500,147872,58500,147872
58500,162239,58500,162239
58500,202243,58500,202243
58500,284306,58500,284306
58500,653121,58500,653121
59339,54212,59339,54212
59339,57511,59339,57511
59339,59338,59339,59338
59339,8777,59339,8777
59339,112399,59339,112399
59339,126326,59339,126326
59339,146705,59339,146705
65117,10142,65117,10142
65117,26019,65117,26019
65117,55095,65117,55095
65117,56893,65117,56893
65117,60561,65117,60561
65117,147872,65117,147872
79446,10197,79446,10197
79446,146705,79446,146705
80174,6839,80174,6839
80174,54531,80174,54531
80174,79027,80174,79027
80174,23028,80174,23028
80174,112869,80174,112869
80230,5867,80230,5867
80230,27042,80230,27042
80230,80230,80230,80230
80230,84817,80230,84817
80230,116442,80230,116442
80230,117177,80230,117177
81567,29925,81567,29925
81567,56254,81567,56254
81567,89884,81567,89884
81567,117177,81567,117177
81567,130540,81567,130540
81567,284323,81567,284323
83640,3187,83640,3187
83640,5450,83640,5450
83640,5684,83640,5684
83640,8682,83640,8682
83640,8731,83640,8731
83640,27316,83640,27316
83640,57088,83640,57088
83640,60561,83640,60561
83640,93487,83640,93487
83640,388324,83640,388324
84080,586,84080,586
84080,1912,84080,1912
84080,1981,84080,1981
84080,3187,84080,3187
84080,3398,84080,3398
84080,3479,84080,3479
84080,4792,84080,4792
84080,5501,84080,5501
84080,5601,84080,5601
84080,5954,84080,5954
84080,7411,84080,7411
84080,7541,84080,7541
84080,7629,84080,7629
84080,7702,84080,7702
84080,8214,84080,8214
84080,9260,84080,9260
84080,9711,84080,9711
84080,9806,84080,9806
84080,10042,84080,10042
84080,10083,84080,10083
84080,10286,84080,10286
84080,10573,84080,10573
84080,10615,84080,10615
84080,10616,84080,10616
84080,10623,84080,10623
84080,10687,84080,10687
84080,10900,84080,10900
84080,23087,84080,23087
84080,23138,84080,23138
84080,25776,84080,25776
84080,25788,84080,25788
84080,27018,84080,27018
84080,27252,84080,27252
84080,29911,84080,29911
84080,51149,84080,51149
84080,54033,84080,54033
84080,54851,84080,54851
84080,54927,84080,54927
84080,55012,84080,55012
84080,55038,84080,55038
84080,55653,84080,55653
84080,56850,84080,56850
84080,57144,84080,57144
84080,57595,84080,57595
84080,57658,84080,57658
84080,60370,84080,60370
84080,64130,84080,64130
84080,64978,84080,64978
84080,65999,84080,65999
84080,79140,84080,79140
84080,79618,84080,79618
84080,79798,84080,79798
84080,79839,84080,79839
84080,80258,84080,80258
84080,80818,84080,80818
84080,83878,84080,83878
84080,9901,84080,9901
84080,10525,84080,10525
84080,22906,84080,22906
84080,50861,84080,50861
84080,55742,84080,55742
84080,63876,84080,63876
84080,64754,84080,64754
84080,84969,84080,84969
84080,90864,84080,90864
84080,118472,84080,118472
84080,120379,84080,120379
84080,145282,84080,145282
84080,146198,84080,146198
84080,150383,84080,150383
84080,152206,84080,152206
84080,152789,84080,152789
84080,154007,84080,154007
84080,162681,84080,162681
84080,246329,84080,246329
84080,252983,84080,252983
84080,284680,84080,284680
84080,342132,84080,342132
84080,375567,84080,375567
84080,399665,84080,399665
84080,541468,84080,541468
84080,100861412,84080,100861412
84080,284403,84080,284403
84294,2896,84294,2896
84294,5152,84294,5152
84294,146705,84294,146705
84311,65977,84311,65977
84311,284119,84311,284119
84919,5501,84919,5501
84919,5885,84919,5885
90637,3981,90637,3981
90637,6156,90637,6156
90637,54476,90637,54476
90637,55041,90637,55041
91647,1649,91647,1649
91647,1879,91647,1879
91647,1981,91647,1981
91647,5954,91647,5954
91647,7159,91647,7159
91647,7567,91647,7567
91647,7571,91647,7571
91647,7584,91647,7584
91647,8099,91647,8099
91647,8556,91647,8556
91647,9209,91647,9209
91647,9702,91647,9702
91647,9811,91647,9811
91647,10621,91647,10621
91647,22934,91647,22934
91647,25788,91647,25788
91647,57144,91647,57144
91647,84260,91647,84260
91647,9501,91647,9501
91647,79027,91647,79027
91647,146198,91647,146198
91647,171568,91647,171568
91647,200186,91647,200186
91647,220004,91647,220004
91647,253738,91647,253738
91647,286343,91647,286343
91647,375567,91647,375567
91647,388324,91647,388324
91647,548644,91647,548644
91647,100287171,91647,100287171
91647,100861412,91647,100861412
115106,1756,115106,1756
115106,2905,115106,2905
115106,8462,115106,8462
115106,9443,115106,9443
115106,10615,115106,10615
115106,10623,115106,10623
115106,22981,115106,22981
115106,23028,115106,23028
115106,23636,115106,23636
115106,26127,115106,26127
115106,26258,115106,26258
115106,29844,115106,29844
115106,51019,115106,51019
115106,51382,115106,51382
115106,54785,115106,54785
115106,54930,115106,54930
115106,57573,115106,57573
115106,79036,115106,79036
115106,83878,115106,83878
115106,84062,115106,84062
115106,29911,115106,29911
115106,115106,115106,115106
115106,145282,115106,145282
115106,145483,115106,145483
115106,158067,115106,158067
115106,284297,115106,284297
115106,375341,115106,375341
115106,388324,115106,388324
115106,401541,115106,401541
115106,541468,115106,541468
115106,644186,115106,644186
118812,5326,118812,5326
118812,6938,118812,6938
118812,7690,118812,7690
118812,8498,118812,8498
118812,11340,118812,11340
118812,23433,118812,23433
118812,51729,118812,51729
118812,54765,118812,54765
118812,54843,118812,54843
118812,55752,118812,55752
118812,57624,118812,57624
118812,83606,118812,83606
118812,23234,118812,23234
118812,100287171,118812,100287171
140885,8996,140885,8996
140885,23321,140885,23321
143884,2622,143884,2622
143884,3987,143884,3987
143884,7159,143884,7159
143884,7584,143884,7584
143884,8887,143884,8887
143884,9454,143884,9454
143884,22885,143884,22885
143884,23149,143884,23149
143884,23216,143884,23216
143884,29911,143884,29911
143884,55280,143884,55280
143884,56850,143884,56850
143884,56956,143884,56956
143884,57658,143884,57658
143884,60468,143884,60468
143884,60561,143884,60561
143884,79839,143884,79839
143884,8313,143884,8313
143884,79027,143884,79027
143884,116840,143884,116840
143884,147872,143884,147872
143884,149371,143884,149371
143884,220136,143884,220136
143884,283234,143884,283234
143884,653121,143884,653121
146705,892,146705,892
146705,1187,146705,1187
146705,1846,146705,1846
146705,3208,146705,3208
146705,5687,146705,5687
146705,6399,146705,6399
146705,8233,146705,8233
146705,8498,146705,8498
146705,8520,146705,8520
146705,8697,146705,8697
146705,8826,146705,8826
146705,9179,146705,9179
146705,9625,146705,9625
146705,10311,146705,10311
146705,10569,146705,10569
146705,10717,146705,10717
146705,22903,146705,22903
146705,23334,146705,SZT2
146705,23351,146705,23351
146705,23361,146705,23361
146705,23431,146705,23431
146705,27258,146705,27258
146705,27430,146705,27430
146705,29922,146705,29922
146705,51550,146705,51550
146705,51686,146705,51686
146705,51764,146705,51764
146705,54662,146705,54662
146705,54797,146705,54797
146705,55128,146705,55128
146705,55616,146705,55616
146705,56850,146705,56850
146705,64778,146705,64778
146705,79090,146705,79090
146705,79622,146705,79622
146705,80263,146705,80263
146705,80746,146705,80746
146705,80830,146705,80830
146705,83606,146705,83606
146705,84282,146705,84282
146705,84959,146705,84959
146705,117177,146705,117177
146705,126382,146705,126382
146705,130540,146705,130540
146705,10597,146705,10597
146705,254773,146705,254773
146705,414149,146705,414149
146705,440603,146705,440603
146705,199221,146705,199221
152206,896,152206,896
152206,7159,152206,7159
152206,7187,152206,7187
152206,9189,152206,9189
152206,9278,152206,9278
152206,10928,152206,10928
152206,10950,152206,10950
152206,23099,152206,23099
152206,23149,152206,23149
152206,64395,152206,64395
152206,80258,152206,80258
152206,84260,152206,84260
152206,145483,152206,145483
152206,9131,152206,9131
152206,93474,152206,93474
154865,5071,154865,5071
154865,7159,154865,7159
154865,7702,154865,7702
154865,7802,154865,7802
154865,8462,154865,8462
154865,8655,154865,8655
154865,11170,154865,11170
154865,57862,154865,57862
154865,84056,154865,84056
154865,120379,154865,120379
154865,116115,154865,116115
154865,154865,154865,154865
220136,892,220136,892
220136,2622,220136,2622
220136,25776,220136,25776
220136,56850,220136,56850
220136,200081,220136,200081
253827,3692,253827,3692
253827,11108,253827,11108
253827,25894,253827,25894
253827,25895,253827,25895
253827,151194,253827,151194
253827,196074,253827,196074
253827,222484,253827,222484
253827,2896,253827,2896
253827,79754,253827,79754
286499,9555,286499,9555
286499,9722,286499,9722
286499,51634,286499,51634
286499,54458,286499,54458
286499,55506,286499,55506
286499,57018,286499,57018
286499,79169,286499,79169
286499,222389,286499,222389
286499,246329,286499,246329
56893,871,56893,871
56893,1478,56893,1478
56893,1906,56893,1906
56893,2286,56893,2286
56893,2563,56893,2563
56893,2882,56893,2882
56893,3099,56893,HK2
56893,4192,56893,4192
56893,4267,56893,4267
56893,4867,56893,4867
56893,5001,56893,5001
56893,5054,56893,5054
56893,5479,56893,5479
56893,5480,56893,5480
56893,5552,56893,5552
56893,5768,56893,5768
56893,6184,56893,6184
56893,6782,56893,6782
56893,7432,56893,7432
56893,7755,56893,7755
56893,9260,56893,9260
56893,9278,56893,9278
56893,9413,56893,9413
56893,10254,56893,10254
56893,10742,56893,10742
56893,10921,56893,10921
56893,10954,56893,10954
56893,10961,56893,10961
56893,11145,56893,PLAAT3
56893,22954,56893,22954
56893,22955,56893,22955
56893,51706,56893,51706
56893,51726,56893,51726
56893,55148,56893,55148
56893,55660,56893,55660
56893,55837,56893,55837
56893,56005,56893,56005
56893,2664,56893,2664
56893,3537,56893,3537
56893,3925,56893,3925
56893,4832,56893,4832
56893,4942,56893,4942
56893,5617,56893,5617
56893,5764,56893,5764
56893,5798,56893,5798
56893,5799,56893,5799
56893,6092,56893,6092
56893,6427,56893,6427
56893,7390,56893,7390
56893,7462,56893,7462
56893,7857,56893,7857
56893,8396,56893,8396
56893,8913,56893,8913
56893,9419,56893,9419
56893,10123,56893,10123
56893,10989,56893,10989
56893,11052,56893,11052
56893,23112,56893,23112
56893,23414,56893,23414
56893,23420,56893,23420
56893,27253,56893,27253
56893,28951,56893,28951
56893,51286,56893,51286
56893,51304,56893,51304
56893,51322,56893,51322
56893,54749,56893,54749
56893,56893,56893,56893
56893,56937,56893,56937
56893,57161,56893,57161
56893,57326,56893,57326
56893,58506,56893,58506
56893,60626,56893,60626
56893,64112,56893,64112
56893,64770,56893,64770
56893,79096,56893,79096
56893,79879,56893,79879
56893,80318,56893,80318
56893,83440,56893,83440
56893,84833,56893,84833
56893,113878,56893,113878
56893,125170,56893,125170
56893,203260,56893,203260
56893,338692,56893,338692
56893,408050,56893,408050
9043,7158,9043,7158
9043,55629,9043,55629
9043,23130,9043,23130
9179,9278,9179,9278
9179,11056,9179,11056
9179,29911,9179,29911
9179,54921,9179,54921
9179,55031,9179,55031
9179,729830,9179,729830
9179,10717,9179,10717
10945,2859,10945,2859
10945,3981,10945,3981
10945,10945,10945,10945
11316,1314,11316,1314
11316,1738,11316,1738
11316,4152,11316,4152
11316,9276,11316,9276
11316,10602,11316,10602
11316,80258,11316,80258
11316,22820,11316,22820
23431,10717,23431,10717
51729,1655,51729,1655
51729,3275,51729,3275
51729,5501,51729,5501
51729,9618,51729,9618
51729,10084,51729,10084
51729,10181,51729,10181
51729,10421,51729,10421
51729,10521,51729,10521
51729,11193,51729,11193
51729,55322,51729,55322
51729,56259,51729,56259
51729,84816,51729,84816
51729,57060,51729,57060
51729,89765,51729,89765
84273,666,84273,666
84273,1298,84273,1298
84273,3005,84273,3005
84273,9131,84273,9131
84273,11194,84273,11194
84273,55324,84273,55324
84273,79077,84273,79077
84273,55696,84273,55696
27236,4299,27236,4299
27236,6610,27236,6610
27236,9143,27236,9143
27236,9522,27236,9522
379,1967,379,1967
379,2058,379,2058
379,3181,379,3181
379,3301,379,3301
379,5589,379,5589
379,6638,379,6638
379,8926,379,8926
379,10397,379,10397
379,23162,379,23162
379,27436,379,27436
379,79839,379,79839
379,245812,379,245812
1967,1738,1967,1738
1967,1967,1967,1967
1967,4627,1967,4627
1967,22809,1967,22809
1967,55588,1967,55588
1967,286827,1967,286827
1967,343035,1967,343035
1967,7957,1967,7957
2058,1738,2058,1738
2058,1743,2058,1743
2058,1936,2058,1936
2058,2058,2058,2058
2058,3376,2058,3376
2058,5917,2058,5917
2058,22984,2058,22984
2058,6389,2058,6389
2058,6646,2058,6646
2058,6647,2058,SOD1
2058,7412,2058,7412
2058,10950,2058,10950
2058,23220,2058,23220
2058,27235,2058,27235
2058,30811,2058,30811
2058,150274,2058,150274
3181,3178,3181,3178
3181,3181,3181,3181
3181,4149,3181,4149
3181,5871,3181,5871
3181,5935,3181,5935
3181,8243,3181,8243
3181,9987,3181,9987
3181,10949,3181,10949
3181,51112,3181,51112
3181,51230,3181,51230
3181,57002,3181,57002
3181,144983,3181,144983
3181,220988,3181,220988
3181,3184,3181,3184
3181,3981,3181,3981
3181,5141,3181,5141
3181,5527,3181,5527
3181,7412,3181,7412
3181,23087,3181,23087
3181,23262,3181,23262
3181,29780,3181,29780
3181,51742,3181,51742
3181,54832,3181,54832
3181,55898,3181,55898
3181,56902,3181,56902
3181,56943,3181,56943
3181,57519,3181,57519
3181,63929,3181,63929
3181,65243,3181,65243
3181,79648,3181,79648
3181,129831,3181,129831
3301,617,3301,617
3301,858,3301,858
3301,965,3301,965
3301,1738,3301,1738
3301,3155,3301,HMGCL
3301,11165,3301,11165
3301,4071,3301,4071
3301,5071,3301,5071
3301,5160,3301,5160
3301,8881,3301,8881
3301,10059,3301,DNM1L
3301,30811,3301,30811
3301,51343,3301,51343
5589,988,5589,988
5589,1756,5589,1756
5589,5479,5589,5479
5589,6194,5589,6194
5589,6647,5589,SOD1
5589,23116,5589,23116
5589,55582,5589,55582
5589,63977,5589,63977
5589,440279,5589,440279
6638,4097,6638,4097
6638,6634,6638,6634
6638,1487,6638,1487
6638,6626,6638,6626
6638,10421,6638,10421
6638,11340,6638,11340
6638,54715,6638,54715
6638,56478,6638,56478
8926,1487,8926,1487
8926,4097,8926,4097
8926,9246,8926,9246
8926,10421,8926,10421
8926,54715,8926,54715
8926,29089,8926,29089
10397,2114,10397,2114
10397,9796,10397,9796
10397,8819,10397,8819
10397,22921,10397,22921
10397,23548,10397,23548
10397,64858,10397,64858
10397,79096,10397,79096
10397,80306,10397,80306
10397,102157402,10397,102157402
23162,8204,23162,8204
23162,10950,23162,10950
23162,60626,23162,60626
27436,10425,27436,10425
79839,785,79839,785
79839,825,79839,825
79839,2271,79839,2271
79839,3839,79839,3839
79839,4176,79839,4176
79839,5129,79839,5129
79839,5210,79839,5210
79839,7170,79839,7170
79839,8933,79839,8933
79839,10124,79839,10124
79839,10362,79839,10362
79839,10586,79839,10586
79839,10640,79839,10640
79839,26071,79839,26071
79839,27156,79839,27156
79839,51367,79839,51367
79839,51760,79839,51760
79839,55619,79839,55619
79839,55758,79839,55758
79839,60491,79839,60491
79839,9825,79839,9825
79839,79080,79839,79080
79839,79839,79839,79839
79839,80258,79839,80258
79839,80262,79839,80262
79839,81892,79839,81892
79839,112869,79839,112869
79839,137209,79839,137209
79839,140290,79839,140290
79839,158067,79839,158067
79839,253639,79839,253639
79839,342132,79839,342132
245812,84883,245812,84883
381,7412,381,7412
5861,1738,5861,1738
5861,1743,5861,1743
5861,4952,5861,4952
5861,5160,5861,5160
5861,826,5861,826
5861,1385,5861,1385
5861,5713,5861,5713
5861,5877,5861,5877
5861,6624,5861,6624
5861,6861,5861,6861
5861,9853,5861,9853
5861,9950,5861,9950
5861,10567,5861,10567
5861,51042,5861,51042
5861,55312,5861,55312
5861,57143,5861,57143
5861,57521,5861,57521
5861,64780,5861,64780
5861,79735,5861,79735
5861,203228,5861,203228
10640,580,10640,580
10640,1000,10640,1000
10640,3382,10640,3382
10640,5867,10640,5867
10640,9099,10640,9099
10640,9984,10640,9984
10640,10640,10640,10640
10640,10907,10640,10907
10640,11092,10640,11092
10640,23233,10640,23233
10640,30000,10640,30000
10640,53916,10640,53916
10640,55081,10640,55081
10640,57143,10640,57143
10640,79036,10640,79036
10640,122786,10640,122786
10640,153657,10640,153657
10640,374659,10640,374659
10640,57180,10640,57180
10640,161582,10640,161582
8659,8659,8659,8659
392,389,392,389
392,663,392,663
637,578,637,578
637,598,637,598
637,597,637,597
637,637,637,637
637,9842,637,9842
637,10768,637,10768
637,4170,637,4170
637,10018,637,10018
3737,819,3737,819
3737,2017,3737,2017
3737,3737,3737,3737
3895,391,3895,391
3895,2908,3895,2908
3895,468,3895,468
3895,1936,3895,1936
3895,2733,3895,2733
3895,4074,3895,4074
3895,6449,3895,6449
3895,9194,3895,9194
3895,64581,3895,64581
3895,84641,3895,84641
3895,118924,3895,118924
3895,132204,3895,132204
3895,144983,3895,144983
3895,203328,3895,203328
3895,374395,3895,374395
3895,4649,3895,4649
3895,8165,3895,8165
3895,8227,3895,8227
3895,54477,3895,54477
3895,79632,3895,79632
4649,81488,4649,81488
6093,3148,6093,3148
6093,2549,6093,2549
6093,6093,6093,6093
6093,10623,6093,10623
6185,1355,6185,1355
6185,1743,6185,1743
6185,5160,6185,5160
6185,6608,6185,6608
6185,6389,6185,6389
6185,6646,6185,6646
6185,56413,6185,56413
7074,477,7074,477
7074,889,7074,889
7074,2746,7074,2746
7074,3020,7074,3020
7074,3021,7074,3021
7074,3295,7074,HSD17B4
7074,4152,7074,4152
7074,4678,7074,4678
7074,6263,7074,6263
7074,6430,7074,6430
7074,6449,7074,6449
7074,6605,7074,6605
7074,7150,7074,7150
7074,8239,7074,8239
7074,9474,7074,9474
7074,9551,7074,9551
7074,9639,7074,9639
7074,22983,7074,22983
7074,23036,7074,23036
7074,23500,7074,23500
7074,26054,7074,26054
7074,29068,7074,29068
7074,29959,7074,29959
7074,55773,7074,55773
7074,59084,7074,59084
7074,59348,7074,59348
7074,64778,7074,64778
7074,81858,7074,81858
7074,85445,7074,85445
7074,114876,7074,114876
7074,121551,7074,121551
7074,222068,7074,222068
7074,387032,7074,387032
7074,390927,7074,390927
7074,22873,7074,22873
7074,25943,7074,25943
7074,80071,7074,80071
7074,80205,7074,80205
7074,84687,7074,84687
7984,898,7984,898
7984,22928,7984,22928
7984,23770,7984,23770
7984,25894,7984,25894
7984,54662,7984,54662
7984,57511,7984,57511
7984,79586,7984,79586
7984,79663,7984,79663
7984,80258,7984,80258
7984,122060,7984,122060
7984,151963,7984,151963
7984,80306,7984,80306
9138,6721,9138,6721
9138,388,9138,388
9181,5792,9181,5792
9181,138716,9181,138716
9411,8462,9411,8462
9411,23028,9411,23028
9639,9371,9639,9371
9750,389,9750,389
9750,5187,9750,5187
9828,55973,9828,55973
10276,9223,10276,9223
10276,23513,10276,23513
10395,5213,10395,5213
10395,5905,10395,5905
10395,7507,10395,7507
10395,7743,10395,7743
10395,8555,10395,8555
10395,5595,10395,5595
10395,7464,10395,7464
10395,7867,10395,7867
10395,23424,10395,23424
10395,51531,10395,51531
10395,55014,10395,55014
10395,55813,10395,55813
10395,84909,10395,84909
10395,92305,10395,92305
10395,100499483,10395,100499483
10451,868,10451,868
10451,2549,10451,2549
10451,2963,10451,2963
10451,60561,10451,60561
11113,388,11113,388
11113,389,11113,389
11113,390,11113,390
11113,1826,11113,1826
11214,8727,11214,8727
11214,2099,11214,2099
23092,10435,23092,10435
23164,1826,23164,1826
23164,5728,23164,5728
23164,29127,23164,29127
23164,54776,23164,54776
23164,55435,23164,55435
23164,91746,23164,91746
23164,51691,23164,51691
23164,55835,23164,55835
23263,10567,23263,10567
23263,23307,23263,23307
23263,57002,23263,57002
25894,633,25894,633
25894,2896,25894,2896
25894,3306,25894,3306
25894,5689,25894,5689
25894,7707,25894,7707
25894,8161,25894,8161
25894,8462,25894,8462
25894,9099,25894,9099
25894,9112,25894,9112
25894,9782,25894,9782
25894,23173,25894,23173
25894,23174,25894,23174
25894,2081,25894,2081
25894,55209,25894,55209
25894,56997,25894,56997
25894,57567,25894,57567
25894,79637,25894,79637
25894,84259,25894,84259
25894,84707,25894,84707
25894,113878,25894,113878
25894,115416,25894,115416
25894,220004,25894,220004
25894,256302,25894,256302
57514,7094,57514,7094
57584,1936,57584,1936
57584,5116,57584,5116
57584,7730,57584,7730
57584,10311,57584,10311
64283,1743,64283,1743
64283,4627,64283,4627
64283,140609,64283,140609
79658,6452,79658,6452
85415,5916,85415,5916
85415,388,85415,388
388,4130,388,4130
388,4831,388,4831
388,4835,388,4835
388,7126,388,7126
388,9360,388,9360
388,10289,388,10289
388,54455,388,54455
388,654364,388,654364
388,1854,388,1854
388,4751,388,4751
388,5147,388,5147
388,26227,388,26227
388,83892,388,83892
4130,785,4130,785
4130,26019,4130,26019
4831,1487,4831,1487
4831,3298,4831,3298
4831,4830,4831,4830
4831,4831,4831,4831
4831,5868,4831,5868
4831,9270,4831,9270
4831,654364,4831,654364
4831,4832,4831,4832
4831,8916,4831,8916
4831,51191,4831,51191
4831,55008,4831,55008
4835,57554,4835,57554
4835,8214,4835,8214
4835,9235,4835,9235
4835,150274,4835,150274
7126,5571,7126,5571
7126,6647,7126,SOD1
7126,2628,7126,2628
7126,6839,7126,6839
7126,7126,7126,7126
7126,8452,7126,8452
7126,8520,7126,8520
7126,23028,7126,23028
7126,23390,7126,23390
7126,23473,7126,23473
7126,79637,7126,79637
7126,83892,7126,83892
7126,116225,7126,116225
9360,1602,9360,1602
9360,5411,9360,5411
9360,8452,9360,8452
9360,9584,9360,9584
9360,10569,9360,10569
9360,10687,9360,10687
9360,54819,9360,54819
9360,55660,9360,55660
9360,60490,9360,60490
9360,79576,9360,79576
9360,84950,9360,84950
9360,222389,9360,222389
9360,57680,9360,57680
10289,2926,10289,2926
10289,2521,10289,2521
54455,2931,54455,2931
54455,1200,54455,1200
